id,app_name,dataset,algorithm,threads,selectivity,data_skew,seal_chunk_size,r_tuples,s_tuples,r_path,s_path,r_size,s_size,seal,sort_r,sort_s
274,SGX,"Cache Exceed",Crkj,4,20,1.0,0,2097152,2097152,,,,,0,0,0
275,SGX,"Cache Exceed",Crkj,4,30,0.0,0,2097152,2097152,,,,,0,0,0
276,SGX,"Cache Exceed",Crkj,4,30,0.1,0,2097152,2097152,,,,,0,0,0
277,SGX,"Cache Exceed",Crkj,4,30,0.2,0,2097152,2097152,,,,,0,0,0
278,SGX,"Cache Exceed",Crkj,4,30,0.3,0,2097152,2097152,,,,,0,0,0
279,SGX,"Cache Exceed",Crkj,4,30,0.4,0,2097152,2097152,,,,,0,0,0
280,SGX,"Cache Exceed",Crkj,4,30,0.5,0,2097152,2097152,,,,,0,0,0
281,SGX,"Cache Exceed",Crkj,4,30,0.6,0,2097152,2097152,,,,,0,0,0
282,SGX,"Cache Exceed",Crkj,4,30,0.7,0,2097152,2097152,,,,,0,0,0
283,SGX,"Cache Exceed",Crkj,4,30,0.8,0,2097152,2097152,,,,,0,0,0
284,SGX,"Cache Exceed",Crkj,4,30,0.9,0,2097152,2097152,,,,,0,0,0
285,SGX,"Cache Exceed",Crkj,4,30,1.0,0,2097152,2097152,,,,,0,0,0
286,SGX,"Cache Exceed",Crkj,4,40,0.0,0,2097152,2097152,,,,,0,0,0
287,SGX,"Cache Exceed",Crkj,4,40,0.1,0,2097152,2097152,,,,,0,0,0
288,SGX,"Cache Exceed",Crkj,4,40,0.2,0,2097152,2097152,,,,,0,0,0
289,SGX,"Cache Exceed",Crkj,4,40,0.3,0,2097152,2097152,,,,,0,0,0
290,SGX,"Cache Exceed",Crkj,4,40,0.4,0,2097152,2097152,,,,,0,0,0
291,SGX,"Cache Exceed",Crkj,4,40,0.5,0,2097152,2097152,,,,,0,0,0
292,SGX,"Cache Exceed",Crkj,4,40,0.6,0,2097152,2097152,,,,,0,0,0
293,SGX,"Cache Exceed",Crkj,4,40,0.7,0,2097152,2097152,,,,,0,0,0
294,SGX,"Cache Exceed",Crkj,4,40,0.8,0,2097152,2097152,,,,,0,0,0
295,SGX,"Cache Exceed",Crkj,4,40,0.9,0,2097152,2097152,,,,,0,0,0
296,SGX,"Cache Exceed",Crkj,4,40,1.0,0,2097152,2097152,,,,,0,0,0
297,SGX,"Cache Exceed",Crkj,4,50,0.0,0,2097152,2097152,,,,,0,0,0
298,SGX,"Cache Exceed",Crkj,4,50,0.1,0,2097152,2097152,,,,,0,0,0
299,SGX,"Cache Exceed",Crkj,4,50,0.2,0,2097152,2097152,,,,,0,0,0
300,SGX,"Cache Exceed",Crkj,4,50,0.3,0,2097152,2097152,,,,,0,0,0
301,SGX,"Cache Exceed",Crkj,4,50,0.4,0,2097152,2097152,,,,,0,0,0
302,SGX,"Cache Exceed",Crkj,4,50,0.5,0,2097152,2097152,,,,,0,0,0
303,SGX,"Cache Exceed",Crkj,4,50,0.6,0,2097152,2097152,,,,,0,0,0
304,SGX,"Cache Exceed",Crkj,4,50,0.7,0,2097152,2097152,,,,,0,0,0
305,SGX,"Cache Exceed",Crkj,4,50,0.8,0,2097152,2097152,,,,,0,0,0
306,SGX,"Cache Exceed",Crkj,4,50,0.9,0,2097152,2097152,,,,,0,0,0
307,SGX,"Cache Exceed",Crkj,4,50,1.0,0,2097152,2097152,,,,,0,0,0
308,SGX,"Cache Exceed",Crkj,4,60,0.0,0,2097152,2097152,,,,,0,0,0
309,SGX,"Cache Exceed",Crkj,4,60,0.1,0,2097152,2097152,,,,,0,0,0
310,SGX,"Cache Exceed",Crkj,4,60,0.2,0,2097152,2097152,,,,,0,0,0
311,SGX,"Cache Exceed",Crkj,4,60,0.3,0,2097152,2097152,,,,,0,0,0
312,SGX,"Cache Exceed",Crkj,4,60,0.4,0,2097152,2097152,,,,,0,0,0
313,SGX,"Cache Exceed",Crkj,4,60,0.5,0,2097152,2097152,,,,,0,0,0
314,SGX,"Cache Exceed",Crkj,4,60,0.6,0,2097152,2097152,,,,,0,0,0
315,SGX,"Cache Exceed",Crkj,4,60,0.7,0,2097152,2097152,,,,,0,0,0
316,SGX,"Cache Exceed",Crkj,4,60,0.8,0,2097152,2097152,,,,,0,0,0
317,SGX,"Cache Exceed",Crkj,4,60,0.9,0,2097152,2097152,,,,,0,0,0
318,SGX,"Cache Exceed",Crkj,4,60,1.0,0,2097152,2097152,,,,,0,0,0
319,SGX,"Cache Exceed",Crkj,4,70,0.0,0,2097152,2097152,,,,,0,0,0
320,SGX,"Cache Exceed",Crkj,4,70,0.1,0,2097152,2097152,,,,,0,0,0
321,SGX,"Cache Exceed",Crkj,4,70,0.2,0,2097152,2097152,,,,,0,0,0
322,SGX,"Cache Exceed",Crkj,4,70,0.3,0,2097152,2097152,,,,,0,0,0
323,SGX,"Cache Exceed",Crkj,4,70,0.4,0,2097152,2097152,,,,,0,0,0
324,SGX,"Cache Exceed",Crkj,4,70,0.5,0,2097152,2097152,,,,,0,0,0
325,SGX,"Cache Exceed",Crkj,4,70,0.6,0,2097152,2097152,,,,,0,0,0
326,SGX,"Cache Exceed",Crkj,4,70,0.7,0,2097152,2097152,,,,,0,0,0
327,SGX,"Cache Exceed",Crkj,4,70,0.8,0,2097152,2097152,,,,,0,0,0
328,SGX,"Cache Exceed",Crkj,4,70,0.9,0,2097152,2097152,,,,,0,0,0
329,SGX,"Cache Exceed",Crkj,4,70,1.0,0,2097152,2097152,,,,,0,0,0
330,SGX,"Cache Exceed",Crkj,4,80,0.0,0,2097152,2097152,,,,,0,0,0
331,SGX,"Cache Exceed",Crkj,4,80,0.1,0,2097152,2097152,,,,,0,0,0
332,SGX,"Cache Exceed",Crkj,4,80,0.2,0,2097152,2097152,,,,,0,0,0
333,SGX,"Cache Exceed",Crkj,4,80,0.3,0,2097152,2097152,,,,,0,0,0
334,SGX,"Cache Exceed",Crkj,4,80,0.4,0,2097152,2097152,,,,,0,0,0
335,SGX,"Cache Exceed",Crkj,4,80,0.5,0,2097152,2097152,,,,,0,0,0
336,SGX,"Cache Exceed",Crkj,4,80,0.6,0,2097152,2097152,,,,,0,0,0
337,SGX,"Cache Exceed",Crkj,4,80,0.7,0,2097152,2097152,,,,,0,0,0
338,SGX,"Cache Exceed",Crkj,4,80,0.8,0,2097152,2097152,,,,,0,0,0
339,SGX,"Cache Exceed",Crkj,4,80,0.9,0,2097152,2097152,,,,,0,0,0
340,SGX,"Cache Exceed",Crkj,4,80,1.0,0,2097152,2097152,,,,,0,0,0
341,SGX,"Cache Exceed",Crkj,4,90,0.0,0,2097152,2097152,,,,,0,0,0
342,SGX,"Cache Exceed",Crkj,4,90,0.1,0,2097152,2097152,,,,,0,0,0
343,SGX,"Cache Exceed",Crkj,4,90,0.2,0,2097152,2097152,,,,,0,0,0
344,SGX,"Cache Exceed",Crkj,4,90,0.3,0,2097152,2097152,,,,,0,0,0
345,SGX,"Cache Exceed",Crkj,4,90,0.4,0,2097152,2097152,,,,,0,0,0
346,SGX,"Cache Exceed",Crkj,4,90,0.5,0,2097152,2097152,,,,,0,0,0
347,SGX,"Cache Exceed",Crkj,4,90,0.6,0,2097152,2097152,,,,,0,0,0
348,SGX,"Cache Exceed",Crkj,4,90,0.7,0,2097152,2097152,,,,,0,0,0
349,SGX,"Cache Exceed",Crkj,4,90,0.8,0,2097152,2097152,,,,,0,0,0
350,SGX,"Cache Exceed",Crkj,4,90,0.9,0,2097152,2097152,,,,,0,0,0
351,SGX,"Cache Exceed",Crkj,4,90,1.0,0,2097152,2097152,,,,,0,0,0
352,SGX,"Cache Exceed",Crkj,4,100,0.0,0,2097152,2097152,,,,,0,0,0
353,SGX,"Cache Exceed",Crkj,4,100,0.1,0,2097152,2097152,,,,,0,0,0
354,SGX,"Cache Exceed",Crkj,4,100,0.2,0,2097152,2097152,,,,,0,0,0
355,SGX,"Cache Exceed",Crkj,4,100,0.3,0,2097152,2097152,,,,,0,0,0
356,SGX,"Cache Exceed",Crkj,4,100,0.4,0,2097152,2097152,,,,,0,0,0
357,SGX,"Cache Exceed",Crkj,4,100,0.5,0,2097152,2097152,,,,,0,0,0
358,SGX,"Cache Exceed",Crkj,4,100,0.6,0,2097152,2097152,,,,,0,0,0
359,SGX,"Cache Exceed",Crkj,4,100,0.7,0,2097152,2097152,,,,,0,0,0
360,SGX,"Cache Exceed",Crkj,4,100,0.8,0,2097152,2097152,,,,,0,0,0
361,SGX,"Cache Exceed",Crkj,4,100,0.9,0,2097152,2097152,,,,,0,0,0
362,SGX,"Cache Exceed",Crkj,4,100,1.0,0,2097152,2097152,,,,,0,0,0
363,SGX,"Cache Exceed",Crkj,8,0,0.0,0,2097152,2097152,,,,,0,0,0
364,SGX,"Cache Exceed",Crkj,8,0,0.1,0,2097152,2097152,,,,,0,0,0
365,SGX,"Cache Exceed",Crkj,8,0,0.2,0,2097152,2097152,,,,,0,0,0
366,SGX,"Cache Exceed",Crkj,8,0,0.3,0,2097152,2097152,,,,,0,0,0
367,SGX,"Cache Exceed",Crkj,8,0,0.4,0,2097152,2097152,,,,,0,0,0
368,SGX,"Cache Exceed",Crkj,8,0,0.5,0,2097152,2097152,,,,,0,0,0
369,SGX,"Cache Exceed",Crkj,8,0,0.6,0,2097152,2097152,,,,,0,0,0
370,SGX,"Cache Exceed",Crkj,8,0,0.7,0,2097152,2097152,,,,,0,0,0
371,SGX,"Cache Exceed",Crkj,8,0,0.8,0,2097152,2097152,,,,,0,0,0
372,SGX,"Cache Exceed",Crkj,8,0,0.9,0,2097152,2097152,,,,,0,0,0
373,SGX,"Cache Exceed",Crkj,8,0,1.0,0,2097152,2097152,,,,,0,0,0
374,SGX,"Cache Exceed",Crkj,8,10,0.0,0,2097152,2097152,,,,,0,0,0
375,SGX,"Cache Exceed",Crkj,8,10,0.1,0,2097152,2097152,,,,,0,0,0
376,SGX,"Cache Exceed",Crkj,8,10,0.2,0,2097152,2097152,,,,,0,0,0
377,SGX,"Cache Exceed",Crkj,8,10,0.3,0,2097152,2097152,,,,,0,0,0
378,SGX,"Cache Exceed",Crkj,8,10,0.4,0,2097152,2097152,,,,,0,0,0
379,SGX,"Cache Exceed",Crkj,8,10,0.5,0,2097152,2097152,,,,,0,0,0
380,SGX,"Cache Exceed",Crkj,8,10,0.6,0,2097152,2097152,,,,,0,0,0
381,SGX,"Cache Exceed",Crkj,8,10,0.7,0,2097152,2097152,,,,,0,0,0
382,SGX,"Cache Exceed",Crkj,8,10,0.8,0,2097152,2097152,,,,,0,0,0
383,SGX,"Cache Exceed",Crkj,8,10,0.9,0,2097152,2097152,,,,,0,0,0
384,SGX,"Cache Exceed",Crkj,8,10,1.0,0,2097152,2097152,,,,,0,0,0
385,SGX,"Cache Exceed",Crkj,8,20,0.0,0,2097152,2097152,,,,,0,0,0
386,SGX,"Cache Exceed",Crkj,8,20,0.1,0,2097152,2097152,,,,,0,0,0
387,SGX,"Cache Exceed",Crkj,8,20,0.2,0,2097152,2097152,,,,,0,0,0
388,SGX,"Cache Exceed",Crkj,8,20,0.3,0,2097152,2097152,,,,,0,0,0
389,SGX,"Cache Exceed",Crkj,8,20,0.4,0,2097152,2097152,,,,,0,0,0
390,SGX,"Cache Exceed",Crkj,8,20,0.5,0,2097152,2097152,,,,,0,0,0
391,SGX,"Cache Exceed",Crkj,8,20,0.6,0,2097152,2097152,,,,,0,0,0
392,SGX,"Cache Exceed",Crkj,8,20,0.7,0,2097152,2097152,,,,,0,0,0
393,SGX,"Cache Exceed",Crkj,8,20,0.8,0,2097152,2097152,,,,,0,0,0
394,SGX,"Cache Exceed",Crkj,8,20,0.9,0,2097152,2097152,,,,,0,0,0
395,SGX,"Cache Exceed",Crkj,8,20,1.0,0,2097152,2097152,,,,,0,0,0
396,SGX,"Cache Exceed",Crkj,8,30,0.0,0,2097152,2097152,,,,,0,0,0
397,SGX,"Cache Exceed",Crkj,8,30,0.1,0,2097152,2097152,,,,,0,0,0
398,SGX,"Cache Exceed",Crkj,8,30,0.2,0,2097152,2097152,,,,,0,0,0
399,SGX,"Cache Exceed",Crkj,8,30,0.3,0,2097152,2097152,,,,,0,0,0
400,SGX,"Cache Exceed",Crkj,8,30,0.4,0,2097152,2097152,,,,,0,0,0
401,SGX,"Cache Exceed",Crkj,8,30,0.5,0,2097152,2097152,,,,,0,0,0
402,SGX,"Cache Exceed",Crkj,8,30,0.6,0,2097152,2097152,,,,,0,0,0
403,SGX,"Cache Exceed",Crkj,8,30,0.7,0,2097152,2097152,,,,,0,0,0
404,SGX,"Cache Exceed",Crkj,8,30,0.8,0,2097152,2097152,,,,,0,0,0
405,SGX,"Cache Exceed",Crkj,8,30,0.9,0,2097152,2097152,,,,,0,0,0
406,SGX,"Cache Exceed",Crkj,8,30,1.0,0,2097152,2097152,,,,,0,0,0
407,SGX,"Cache Exceed",Crkj,8,40,0.0,0,2097152,2097152,,,,,0,0,0
408,SGX,"Cache Exceed",Crkj,8,40,0.1,0,2097152,2097152,,,,,0,0,0
409,SGX,"Cache Exceed",Crkj,8,40,0.2,0,2097152,2097152,,,,,0,0,0
410,SGX,"Cache Exceed",Crkj,8,40,0.3,0,2097152,2097152,,,,,0,0,0
411,SGX,"Cache Exceed",Crkj,8,40,0.4,0,2097152,2097152,,,,,0,0,0
412,SGX,"Cache Exceed",Crkj,8,40,0.5,0,2097152,2097152,,,,,0,0,0
413,SGX,"Cache Exceed",Crkj,8,40,0.6,0,2097152,2097152,,,,,0,0,0
414,SGX,"Cache Exceed",Crkj,8,40,0.7,0,2097152,2097152,,,,,0,0,0
415,SGX,"Cache Exceed",Crkj,8,40,0.8,0,2097152,2097152,,,,,0,0,0
416,SGX,"Cache Exceed",Crkj,8,40,0.9,0,2097152,2097152,,,,,0,0,0
417,SGX,"Cache Exceed",Crkj,8,40,1.0,0,2097152,2097152,,,,,0,0,0
418,SGX,"Cache Exceed",Crkj,8,50,0.0,0,2097152,2097152,,,,,0,0,0
419,SGX,"Cache Exceed",Crkj,8,50,0.1,0,2097152,2097152,,,,,0,0,0
420,SGX,"Cache Exceed",Crkj,8,50,0.2,0,2097152,2097152,,,,,0,0,0
421,SGX,"Cache Exceed",Crkj,8,50,0.3,0,2097152,2097152,,,,,0,0,0
422,SGX,"Cache Exceed",Crkj,8,50,0.4,0,2097152,2097152,,,,,0,0,0
423,SGX,"Cache Exceed",Crkj,8,50,0.5,0,2097152,2097152,,,,,0,0,0
424,SGX,"Cache Exceed",Crkj,8,50,0.6,0,2097152,2097152,,,,,0,0,0
425,SGX,"Cache Exceed",Crkj,8,50,0.7,0,2097152,2097152,,,,,0,0,0
426,SGX,"Cache Exceed",Crkj,8,50,0.8,0,2097152,2097152,,,,,0,0,0
427,SGX,"Cache Exceed",Crkj,8,50,0.9,0,2097152,2097152,,,,,0,0,0
428,SGX,"Cache Exceed",Crkj,8,50,1.0,0,2097152,2097152,,,,,0,0,0
429,SGX,"Cache Exceed",Crkj,8,60,0.0,0,2097152,2097152,,,,,0,0,0
430,SGX,"Cache Exceed",Crkj,8,60,0.1,0,2097152,2097152,,,,,0,0,0
431,SGX,"Cache Exceed",Crkj,8,60,0.2,0,2097152,2097152,,,,,0,0,0
432,SGX,"Cache Exceed",Crkj,8,60,0.3,0,2097152,2097152,,,,,0,0,0
433,SGX,"Cache Exceed",Crkj,8,60,0.4,0,2097152,2097152,,,,,0,0,0
434,SGX,"Cache Exceed",Crkj,8,60,0.5,0,2097152,2097152,,,,,0,0,0
435,SGX,"Cache Exceed",Crkj,8,60,0.6,0,2097152,2097152,,,,,0,0,0
436,SGX,"Cache Exceed",Crkj,8,60,0.7,0,2097152,2097152,,,,,0,0,0
437,SGX,"Cache Exceed",Crkj,8,60,0.8,0,2097152,2097152,,,,,0,0,0
438,SGX,"Cache Exceed",Crkj,8,60,0.9,0,2097152,2097152,,,,,0,0,0
439,SGX,"Cache Exceed",Crkj,8,60,1.0,0,2097152,2097152,,,,,0,0,0
440,SGX,"Cache Exceed",Crkj,8,70,0.0,0,2097152,2097152,,,,,0,0,0
441,SGX,"Cache Exceed",Crkj,8,70,0.1,0,2097152,2097152,,,,,0,0,0
442,SGX,"Cache Exceed",Crkj,8,70,0.2,0,2097152,2097152,,,,,0,0,0
443,SGX,"Cache Exceed",Crkj,8,70,0.3,0,2097152,2097152,,,,,0,0,0
444,SGX,"Cache Exceed",Crkj,8,70,0.4,0,2097152,2097152,,,,,0,0,0
445,SGX,"Cache Exceed",Crkj,8,70,0.5,0,2097152,2097152,,,,,0,0,0
446,SGX,"Cache Exceed",Crkj,8,70,0.6,0,2097152,2097152,,,,,0,0,0
447,SGX,"Cache Exceed",Crkj,8,70,0.7,0,2097152,2097152,,,,,0,0,0
448,SGX,"Cache Exceed",Crkj,8,70,0.8,0,2097152,2097152,,,,,0,0,0
449,SGX,"Cache Exceed",Crkj,8,70,0.9,0,2097152,2097152,,,,,0,0,0
450,SGX,"Cache Exceed",Crkj,8,70,1.0,0,2097152,2097152,,,,,0,0,0
451,SGX,"Cache Exceed",Crkj,8,80,0.0,0,2097152,2097152,,,,,0,0,0
452,SGX,"Cache Exceed",Crkj,8,80,0.1,0,2097152,2097152,,,,,0,0,0
453,SGX,"Cache Exceed",Crkj,8,80,0.2,0,2097152,2097152,,,,,0,0,0
454,SGX,"Cache Exceed",Crkj,8,80,0.3,0,2097152,2097152,,,,,0,0,0
455,SGX,"Cache Exceed",Crkj,8,80,0.4,0,2097152,2097152,,,,,0,0,0
456,SGX,"Cache Exceed",Crkj,8,80,0.5,0,2097152,2097152,,,,,0,0,0
457,SGX,"Cache Exceed",Crkj,8,80,0.6,0,2097152,2097152,,,,,0,0,0
458,SGX,"Cache Exceed",Crkj,8,80,0.7,0,2097152,2097152,,,,,0,0,0
459,SGX,"Cache Exceed",Crkj,8,80,0.8,0,2097152,2097152,,,,,0,0,0
460,SGX,"Cache Exceed",Crkj,8,80,0.9,0,2097152,2097152,,,,,0,0,0
461,SGX,"Cache Exceed",Crkj,8,80,1.0,0,2097152,2097152,,,,,0,0,0
462,SGX,"Cache Exceed",Crkj,8,90,0.0,0,2097152,2097152,,,,,0,0,0
463,SGX,"Cache Exceed",Crkj,8,90,0.1,0,2097152,2097152,,,,,0,0,0
464,SGX,"Cache Exceed",Crkj,8,90,0.2,0,2097152,2097152,,,,,0,0,0
465,SGX,"Cache Exceed",Crkj,8,90,0.3,0,2097152,2097152,,,,,0,0,0
466,SGX,"Cache Exceed",Crkj,8,90,0.4,0,2097152,2097152,,,,,0,0,0
467,SGX,"Cache Exceed",Crkj,8,90,0.5,0,2097152,2097152,,,,,0,0,0
468,SGX,"Cache Exceed",Crkj,8,90,0.6,0,2097152,2097152,,,,,0,0,0
469,SGX,"Cache Exceed",Crkj,8,90,0.7,0,2097152,2097152,,,,,0,0,0
470,SGX,"Cache Exceed",Crkj,8,90,0.8,0,2097152,2097152,,,,,0,0,0
471,SGX,"Cache Exceed",Crkj,8,90,0.9,0,2097152,2097152,,,,,0,0,0
472,SGX,"Cache Exceed",Crkj,8,90,1.0,0,2097152,2097152,,,,,0,0,0
473,SGX,"Cache Exceed",Crkj,8,100,0.0,0,2097152,2097152,,,,,0,0,0
474,SGX,"Cache Exceed",Crkj,8,100,0.1,0,2097152,2097152,,,,,0,0,0
475,SGX,"Cache Exceed",Crkj,8,100,0.2,0,2097152,2097152,,,,,0,0,0
476,SGX,"Cache Exceed",Crkj,8,100,0.3,0,2097152,2097152,,,,,0,0,0
477,SGX,"Cache Exceed",Crkj,8,100,0.4,0,2097152,2097152,,,,,0,0,0
478,SGX,"Cache Exceed",Crkj,8,100,0.5,0,2097152,2097152,,,,,0,0,0
479,SGX,"Cache Exceed",Crkj,8,100,0.6,0,2097152,2097152,,,,,0,0,0
480,SGX,"Cache Exceed",Crkj,8,100,0.7,0,2097152,2097152,,,,,0,0,0
481,SGX,"Cache Exceed",Crkj,8,100,0.8,0,2097152,2097152,,,,,0,0,0
482,SGX,"Cache Exceed",Crkj,8,100,0.9,0,2097152,2097152,,,,,0,0,0
483,SGX,"Cache Exceed",Crkj,8,100,1.0,0,2097152,2097152,,,,,0,0,0
484,SGX,"Cache Exceed",Crkj,16,0,0.0,0,2097152,2097152,,,,,0,0,0
485,SGX,"Cache Exceed",Crkj,16,0,0.1,0,2097152,2097152,,,,,0,0,0
486,SGX,"Cache Exceed",Crkj,16,0,0.2,0,2097152,2097152,,,,,0,0,0
487,SGX,"Cache Exceed",Crkj,16,0,0.3,0,2097152,2097152,,,,,0,0,0
488,SGX,"Cache Exceed",Crkj,16,0,0.4,0,2097152,2097152,,,,,0,0,0
489,SGX,"Cache Exceed",Crkj,16,0,0.5,0,2097152,2097152,,,,,0,0,0
490,SGX,"Cache Exceed",Crkj,16,0,0.6,0,2097152,2097152,,,,,0,0,0
491,SGX,"Cache Exceed",Crkj,16,0,0.7,0,2097152,2097152,,,,,0,0,0
492,SGX,"Cache Exceed",Crkj,16,0,0.8,0,2097152,2097152,,,,,0,0,0
493,SGX,"Cache Exceed",Crkj,16,0,0.9,0,2097152,2097152,,,,,0,0,0
494,SGX,"Cache Exceed",Crkj,16,0,1.0,0,2097152,2097152,,,,,0,0,0
495,SGX,"Cache Exceed",Crkj,16,10,0.0,0,2097152,2097152,,,,,0,0,0
496,SGX,"Cache Exceed",Crkj,16,10,0.1,0,2097152,2097152,,,,,0,0,0
497,SGX,"Cache Exceed",Crkj,16,10,0.2,0,2097152,2097152,,,,,0,0,0
498,SGX,"Cache Exceed",Crkj,16,10,0.3,0,2097152,2097152,,,,,0,0,0
499,SGX,"Cache Exceed",Crkj,16,10,0.4,0,2097152,2097152,,,,,0,0,0
500,SGX,"Cache Exceed",Crkj,16,10,0.5,0,2097152,2097152,,,,,0,0,0
501,SGX,"Cache Exceed",Crkj,16,10,0.6,0,2097152,2097152,,,,,0,0,0
502,SGX,"Cache Exceed",Crkj,16,10,0.7,0,2097152,2097152,,,,,0,0,0
503,SGX,"Cache Exceed",Crkj,16,10,0.8,0,2097152,2097152,,,,,0,0,0
504,SGX,"Cache Exceed",Crkj,16,10,0.9,0,2097152,2097152,,,,,0,0,0
505,SGX,"Cache Exceed",Crkj,16,10,1.0,0,2097152,2097152,,,,,0,0,0
506,SGX,"Cache Exceed",Crkj,16,20,0.0,0,2097152,2097152,,,,,0,0,0
507,SGX,"Cache Exceed",Crkj,16,20,0.1,0,2097152,2097152,,,,,0,0,0
508,SGX,"Cache Exceed",Crkj,16,20,0.2,0,2097152,2097152,,,,,0,0,0
509,SGX,"Cache Exceed",Crkj,16,20,0.3,0,2097152,2097152,,,,,0,0,0
510,SGX,"Cache Exceed",Crkj,16,20,0.4,0,2097152,2097152,,,,,0,0,0
511,SGX,"Cache Exceed",Crkj,16,20,0.5,0,2097152,2097152,,,,,0,0,0
512,SGX,"Cache Exceed",Crkj,16,20,0.6,0,2097152,2097152,,,,,0,0,0
513,SGX,"Cache Exceed",Crkj,16,20,0.7,0,2097152,2097152,,,,,0,0,0
514,SGX,"Cache Exceed",Crkj,16,20,0.8,0,2097152,2097152,,,,,0,0,0
515,SGX,"Cache Exceed",Crkj,16,20,0.9,0,2097152,2097152,,,,,0,0,0
516,SGX,"Cache Exceed",Crkj,16,20,1.0,0,2097152,2097152,,,,,0,0,0
517,SGX,"Cache Exceed",Crkj,16,30,0.0,0,2097152,2097152,,,,,0,0,0
518,SGX,"Cache Exceed",Crkj,16,30,0.1,0,2097152,2097152,,,,,0,0,0
519,SGX,"Cache Exceed",Crkj,16,30,0.2,0,2097152,2097152,,,,,0,0,0
520,SGX,"Cache Exceed",Crkj,16,30,0.3,0,2097152,2097152,,,,,0,0,0
521,SGX,"Cache Exceed",Crkj,16,30,0.4,0,2097152,2097152,,,,,0,0,0
522,SGX,"Cache Exceed",Crkj,16,30,0.5,0,2097152,2097152,,,,,0,0,0
523,SGX,"Cache Exceed",Crkj,16,30,0.6,0,2097152,2097152,,,,,0,0,0
524,SGX,"Cache Exceed",Crkj,16,30,0.7,0,2097152,2097152,,,,,0,0,0
525,SGX,"Cache Exceed",Crkj,16,30,0.8,0,2097152,2097152,,,,,0,0,0
526,SGX,"Cache Exceed",Crkj,16,30,0.9,0,2097152,2097152,,,,,0,0,0
527,SGX,"Cache Exceed",Crkj,16,30,1.0,0,2097152,2097152,,,,,0,0,0
528,SGX,"Cache Exceed",Crkj,16,40,0.0,0,2097152,2097152,,,,,0,0,0
529,SGX,"Cache Exceed",Crkj,16,40,0.1,0,2097152,2097152,,,,,0,0,0
530,SGX,"Cache Exceed",Crkj,16,40,0.2,0,2097152,2097152,,,,,0,0,0
531,SGX,"Cache Exceed",Crkj,16,40,0.3,0,2097152,2097152,,,,,0,0,0
532,SGX,"Cache Exceed",Crkj,16,40,0.4,0,2097152,2097152,,,,,0,0,0
533,SGX,"Cache Exceed",Crkj,16,40,0.5,0,2097152,2097152,,,,,0,0,0
534,SGX,"Cache Exceed",Crkj,16,40,0.6,0,2097152,2097152,,,,,0,0,0
535,SGX,"Cache Exceed",Crkj,16,40,0.7,0,2097152,2097152,,,,,0,0,0
536,SGX,"Cache Exceed",Crkj,16,40,0.8,0,2097152,2097152,,,,,0,0,0
537,SGX,"Cache Exceed",Crkj,16,40,0.9,0,2097152,2097152,,,,,0,0,0
538,SGX,"Cache Exceed",Crkj,16,40,1.0,0,2097152,2097152,,,,,0,0,0
539,SGX,"Cache Exceed",Crkj,16,50,0.0,0,2097152,2097152,,,,,0,0,0
540,SGX,"Cache Exceed",Crkj,16,50,0.1,0,2097152,2097152,,,,,0,0,0
541,SGX,"Cache Exceed",Crkj,16,50,0.2,0,2097152,2097152,,,,,0,0,0
542,SGX,"Cache Exceed",Crkj,16,50,0.3,0,2097152,2097152,,,,,0,0,0
543,SGX,"Cache Exceed",Crkj,16,50,0.4,0,2097152,2097152,,,,,0,0,0
544,SGX,"Cache Exceed",Crkj,16,50,0.5,0,2097152,2097152,,,,,0,0,0
545,SGX,"Cache Exceed",Crkj,16,50,0.6,0,2097152,2097152,,,,,0,0,0
546,SGX,"Cache Exceed",Crkj,16,50,0.7,0,2097152,2097152,,,,,0,0,0
547,SGX,"Cache Exceed",Crkj,16,50,0.8,0,2097152,2097152,,,,,0,0,0
548,SGX,"Cache Exceed",Crkj,16,50,0.9,0,2097152,2097152,,,,,0,0,0
549,SGX,"Cache Exceed",Crkj,16,50,1.0,0,2097152,2097152,,,,,0,0,0
550,SGX,"Cache Exceed",Crkj,16,60,0.0,0,2097152,2097152,,,,,0,0,0
551,SGX,"Cache Exceed",Crkj,16,60,0.1,0,2097152,2097152,,,,,0,0,0
552,SGX,"Cache Exceed",Crkj,16,60,0.2,0,2097152,2097152,,,,,0,0,0
553,SGX,"Cache Exceed",Crkj,16,60,0.3,0,2097152,2097152,,,,,0,0,0
554,SGX,"Cache Exceed",Crkj,16,60,0.4,0,2097152,2097152,,,,,0,0,0
555,SGX,"Cache Exceed",Crkj,16,60,0.5,0,2097152,2097152,,,,,0,0,0
556,SGX,"Cache Exceed",Crkj,16,60,0.6,0,2097152,2097152,,,,,0,0,0
557,SGX,"Cache Exceed",Crkj,16,60,0.7,0,2097152,2097152,,,,,0,0,0
558,SGX,"Cache Exceed",Crkj,16,60,0.8,0,2097152,2097152,,,,,0,0,0
559,SGX,"Cache Exceed",Crkj,16,60,0.9,0,2097152,2097152,,,,,0,0,0
560,SGX,"Cache Exceed",Crkj,16,60,1.0,0,2097152,2097152,,,,,0,0,0
561,SGX,"Cache Exceed",Crkj,16,70,0.0,0,2097152,2097152,,,,,0,0,0
562,SGX,"Cache Exceed",Crkj,16,70,0.1,0,2097152,2097152,,,,,0,0,0
563,SGX,"Cache Exceed",Crkj,16,70,0.2,0,2097152,2097152,,,,,0,0,0
