teebenchargs_id,algorithm,threads,relR,relS,matches,phase1Cycles,phase2Cycles,cyclesPerTuple,phase1Time,phase2Time,totalTime,throughput,phase1L3CacheMisses,phase1L3HitRatio,phase1L2CacheMisses,phase1L2HitRatio,phase1IPC,phase1IR,phase1EWB,phase1VoluntaryCS,phase1InvoluntaryCS,phase1UserCpuTime,phase1SystemCpuTime,phase2L3CacheMisses,phase2L3HitRatio,phase2L2CacheMisses,phase2L2HitRatio,phase2IPC,phase2IR,phase2EWB,phase2VoluntaryCS,phase2InvoluntaryCS,phase2UserCpuTime,phase2SystemCpuTime,totalL3CacheMisses,totalL3HitRatio,totalL2CacheMisses,totalL2HitRatio,totalIPC,totalIR,totalEWB,totalVoluntaryCS,totalInvoluntaryCS,totalUserCpuTime,totalSystemCpuTime
2104,RHO,2,13107200,52428800,52428800,8354845698,234549606,131,0,0,2520395,26.0023,941347,0.88,13867086,0.62,0.11,3524932038,246497,13,29,1529581,3329308,4360,0.94,81362,0.29,0.01,6841622,301,32,16,127276,7668,948446,0.88,13970781,0.62,0.11,3535640336,247810,45,93,1658410,3337598
2105,RHO,2,13107200,52428800,52428800,8320088698,235761976,130,0,0,2510539,26.1044,913676,0.88,13271677,0.62,0.11,3528151916,246500,12,26,1441572,3395031,2316,0.96,67521,0.29,0.01,5348102,271,30,17,134888,0,918827,0.88,13362270,0.62,0.11,3537403207,247785,42,91,1578277,3395461
2106,RHO,2,13107200,52428800,52428800,8371878474,234465392,131,0,0,2525355,25.9512,927769,0.88,13772705,0.62,0.11,3553263431,246486,16,29,1477710,3389077,2246,0.96,69455,0.28,0.01,5908508,276,23,17,127179,7619,932704,0.88,13866671,0.62,0.11,3563178833,247774,39,94,1606519,3397373
2107,RHO,2,13107200,52428800,52428800,8330677454,233781470,130,0,0,2513065,26.0781,935947,0.88,13517487,0.62,0.11,3534383212,246513,18,28,1400808,3444309,3145,0.95,78470,0.24,0.01,6396062,302,25,16,134308,0,941965,0.88,13619156,0.62,0.11,3544721237,247828,43,92,1536929,3444776
2108,RHO,2,13107200,52428800,52428800,8349383074,236890826,131,0,0,2519466,26.0119,930340,0.88,13477706,0.62,0.11,3550042346,246540,21,34,1443592,3410420,3203,0.95,73570,0.30,0.01,6190739,291,9,16,136288,137,936396,0.88,13574930,0.62,0.11,3560138530,247843,30,98,1581477,3411268
2109,RHO,2,13107200,52428800,52428800,8349480788,233324234,130,0,0,2518448,26.0224,930411,0.88,13699521,0.61,0.11,3534673635,246657,11,23,1473495,3383080,2080,0.96,61128,0.26,0.01,5087947,258,2,17,126642,7205,935544,0.88,13786014,0.61,0.11,3543944121,247927,13,88,1601611,3391072
2110,RHO,2,13107200,52428800,52428800,8374164144,234752324,131,0,0,2526123,25.9433,907555,0.88,13907171,0.61,0.11,3535658973,246879,19,26,1519045,3351269,2335,0.96,71177,0.27,0.01,5763650,274,15,18,127799,7106,912946,0.88,14003519,0.61,0.11,3545465704,248165,34,92,1647766,3359685
2111,RHO,2,13107200,52428800,52428800,8401762746,231943458,131,0,0,2533384,25.8690,914088,0.88,13030076,0.62,0.11,3537116938,247396,40,22,1569627,3312300,2116,0.97,71630,0.23,0.01,5862334,304,6,16,133597,0,919970,0.88,13126147,0.62,0.11,3546979857,248712,47,86,1709385,3312623
2112,RHO,3,13107200,52428800,52428800,7777697790,169527726,121,0,0,2331964,28.1033,967944,0.89,16772354,0.56,0.11,4530294015,246751,214,31,1605212,5171649,2290,0.98,158731,0.25,0.02,11001532,296,327,17,135835,7353,973274,0.89,16955053,0.56,0.11,4545330371,248061,541,96,1741641,5180632
2113,RHO,3,13107200,52428800,52428800,7772426630,171411202,121,0,0,2330957,28.1155,974395,0.89,16509150,0.58,0.11,4524206469,246751,216,29,1538948,5230596,2577,0.98,164007,0.25,0.02,11117799,290,341,18,140006,3979,979846,0.89,16696944,0.58,0.11,4539303147,248053,557,95,1680512,5235256
2114,RHO,3,13107200,52428800,52428800,7810257322,169146428,121,0,0,2341406,27.9900,962945,0.89,16368361,0.58,0.11,4533975050,246731,27,28,1475068,5328068,2135,0.98,155990,0.27,0.01,10080459,256,316,16,134040,9012,967587,0.89,16545988,0.58,0.11,4548031920,248040,343,92,1610575,5337710
2115,RHO,3,13107200,52428800,52428800,7845215838,169309276,122,0,0,2351699,27.8675,958098,0.89,16712725,0.57,0.11,4557934283,246772,276,30,1486480,5359348,5249,0.96,168208,0.25,0.02,12797188,298,322,16,131222,11746,966118,0.89,16902445,0.57,0.11,4574558330,248082,598,94,1619175,5371754
2116,RHO,3,13107200,52428800,52428800,7842014240,171157010,122,0,0,2351301,27.8722,984527,0.89,17086773,0.58,0.11,4561363418,246757,392,24,1542543,5287811,1881,0.99,160326,0.28,0.01,10494333,284,332,17,144293,120,989436,0.89,17270449,0.58,0.11,4575898736,248053,724,89,1688103,5288906
2117,RHO,3,13107200,52428800,52428800,7844679502,171266886,122,0,0,2352115,27.8626,1001649,0.89,16693475,0.57,0.11,4552709827,246780,458,30,1590607,5245240,3685,0.97,169439,0.25,0.02,12225475,305,356,16,144080,55,1008156,0.89,16886140,0.57,0.11,4568874417,248098,814,94,1736220,5245997
2118,RHO,3,13107200,52428800,52428800,7818793554,171611060,121,0,0,2344621,27.9516,983760,0.89,16675629,0.58,0.11,4530629060,246794,23,32,1536885,5274966,12134,0.92,184297,0.26,0.02,12254247,283,377,16,130773,13530,998566,0.89,16882212,0.58,0.11,4546775623,248089,400,96,1669085,5289177
2119,RHO,3,13107200,52428800,52428800,7814080474,170883462,121,0,0,2343024,27.9707,930283,0.89,16597488,0.57,0.11,4526684446,246737,34,35,1638182,5169641,2299,0.98,167474,0.27,0.02,10974496,278,343,17,132107,12039,935552,0.90,16788716,0.57,0.11,4541857513,248067,377,100,1771094,5182956
2120,RHO,3,13107200,52428800,52428800,7813912404,170584370,121,0,0,2342909,27.9721,996841,0.88,16556718,0.58,0.11,4530892907,246839,172,25,1561906,5250102,1832,0.99,164144,0.30,0.02,11524801,307,363,16,143841,0,1001769,0.88,16744209,0.58,0.11,4546371321,248158,535,89,1707262,5250906
2121,RHO,3,13107200,52428800,52428800,7804014212,171186186,121,0,0,2340159,28.0049,985950,0.89,16328120,0.57,0.11,4540428118,247100,36,28,1650633,5158171,4442,0.97,191067,0.30,0.02,13856986,315,425,16,144779,0,993124,0.89,16540094,0.57,0.11,4558082194,248427,461,92,1796957,5158691
2122,RHO,3,13107200,52428800,52428800,7796564768,192931640,121,0,0,2344354,27.9548,979262,0.88,15876464,0.59,0.11,4535839648,247597,55,31,1560329,5236637,2242,0.99,428164,0.56,0.05,41209983,336,2505,16,154801,6879,984346,0.89,16326273,0.59,0.11,4580942960,248947,2560,95,1716222,5244432
2123,RHO,4,13107200,52428800,52428800,7839352266,292340880,124,0,0,2386078,27.4660,1038438,0.90,19926075,0.53,0.11,5676493351,246987,258,29,1700922,7415925,3833,0.99,1942648,0.64,0.15,222879430,248,15744,18,222048,54858,1045066,0.90,21889101,0.54,0.11,5903174043,248247,16002,95,1923300,7472552
2124,RHO,4,13107200,52428800,52428800,7847811998,295831360,124,0,0,2389586,27.4257,1082367,0.89,19655713,0.54,0.11,5685197746,246960,129,31,1690455,7428494,2633,1.00,1835215,0.66,0.14,221978894,305,15751,18,245492,34213,1087887,0.90,21512719,0.56,0.11,5911033784,248278,15880,97,1937582,7463220
2125,RHO,4,13107200,52428800,52428800,7818098110,290841230,123,0,0,2379419,27.5429,1011237,0.89,19393685,0.54,0.11,5674129379,247005,40,25,1699889,7397144,2932,1.00,1918695,0.65,0.15,227210703,298,16058,16,245267,33376,1016942,0.90,21333484,0.56,0.11,5905155969,248316,16098,89,1946864,7431081
2126,RHO,4,13107200,52428800,52428800,7821693170,278043960,123,0,0,2376721,27.5741,1026259,0.90,19533607,0.54,0.11,5674087923,246995,42,30,1606134,7489826,3947,0.99,1821790,0.65,0.14,213293139,284,14950,17,225868,42653,1032893,0.90,21377947,0.56,0.11,5891363969,248331,14992,95,1833579,7533270
2127,RHO,4,13107200,52428800,52428800,7865810544,291526082,124,0,0,2393603,27.3796,1029960,0.89,18983464,0.55,0.11,5696291376,246981,46,30,1732559,7430790,3428,0.99,1862214,0.65,0.15,220908098,247,15519,16,222152,54022,1036152,0.90,20868793,0.56,0.11,5921240465,248283,15565,94,1956210,7485551
2128,RHO,4,13107200,52428800,52428800,7817405788,295847580,123,0,0,2380669,27.5284,886973,0.91,19344180,0.54,0.11,5685975778,247005,470,30,1684265,7402304,3589,0.99,1833036,0.65,0.14,215535015,296,15254,17,248253,30639,893118,0.91,21197992,0.55,0.11,5905319699,248313,15724,95,1933393,7434279
2129,RHO,4,13107200,52428800,52428800,7809741258,264118034,123,0,0,2369109,27.6627,979921,0.90,19359582,0.53,0.11,5693064543,247021,46,34,1583056,7502668,4343,0.99,1625903,0.64,0.14,188259311,282,13204,16,219802,34420,986946,0.91,21006918,0.54,0.11,5885158365,248316,13250,98,1803744,7538449
2130,RHO,4,13107200,52428800,52428800,7791934214,270820308,123,0,0,2365850,27.7008,874669,0.91,19155514,0.55,0.11,5677225361,247018,306,31,1582880,7473607,2481,1.00,1539309,0.64,0.13,177637147,293,12513,18,211545,42345,879671,0.91,20716700,0.56,0.11,5858698480,248326,12819,97,1796026,7516530
2131,RHO,4,13107200,52428800,52428800,7822614278,270515846,123,0,0,2374764,27.5968,978542,0.90,19473638,0.54,0.11,5671969309,247103,79,35,1604783,7485804,3002,0.99,1455231,0.63,0.13,158655738,306,11095,16,199404,46967,984163,0.90,20951119,0.55,0.11,5834448454,248422,11174,99,1805630,7533712
2132,RHO,4,13107200,52428800,52428800,7855701246,243212258,123,0,0,2376460,27.5772,1037900,0.89,19322450,0.54,0.11,5691628235,247301,48,40,1605090,7528749,2470,0.99,1243178,0.63,0.12,133139766,331,9332,16,196112,31549,1042972,0.90,20587994,0.55,0.11,5828674978,248644,9380,104,1802762,7560972
2133,RHO,4,13107200,52428800,52428800,7864174674,271835988,124,0,0,2387346,27.4514,1025717,0.89,19193744,0.55,0.11,5684011272,247820,67,30,1540668,7570287,2659,0.99,1330886,0.64,0.12,146344838,332,10378,17,233272,4733,1031175,0.90,20545349,0.56,0.11,5834144399,249164,10445,95,1774959,7575909
2134,RHO,5,13107200,52428800,52428800,7962943150,324946398,126,0,0,2431912,26.9483,1087984,0.91,22202517,0.52,0.11,6818401517,247315,128,33,1794021,9787081,3368,0.99,1897883,0.67,0.16,223379955,244,16355,17,245159,48008,1093887,0.91,24121377,0.54,0.11,7045593108,248571,16483,98,2039660,9836635
2135,RHO,5,13107200,52428800,52428800,7995722050,313699050,126,0,0,2438230,26.8785,1087277,0.90,21680938,0.53,0.11,6845958845,247247,525,39,1660214,9969674,3932,0.99,1903944,0.66,0.15,221215414,287,16199,16,248032,43339,1093751,0.90,23605273,0.54,0.11,7070978745,248546,16724,103,1909064,10014054
2136,RHO,5,13107200,52428800,52428800,8002305400,311200936,126,0,0,2439449,26.8651,1007212,0.91,21445550,0.52,0.11,6830069811,247251,345,32,1698389,9945368,4311,0.99,1929683,0.66,0.16,223562874,303,16271,17,235051,52796,1014096,0.91,23394804,0.53,0.11,7057414197,248566,16616,97,1934672,9998825
2137,RHO,5,13107200,52428800,52428800,7985932486,335536308,126,0,0,2441764,26.8396,1145039,0.90,22196515,0.51,0.11,6834734578,247246,314,40,1672337,9930257,3370,1.00,2057513,0.64,0.15,222996891,293,16269,16,240613,60411,1150941,0.90,24274671,0.53,0.11,7061513663,248551,16583,104,1914241,9991362
2138,RHO,5,13107200,52428800,52428800,8010500092,307336454,126,0,0,2440699,26.8513,1123713,0.90,22436868,0.51,0.11,6840965588,247257,93,33,1592349,10040863,3796,0.99,1936233,0.65,0.15,219841353,309,16052,17,228267,59410,1130240,0.90,24394225,0.53,0.11,7064645046,248579,16145,98,1822114,10100792
2139,RHO,5,13107200,52428800,52428800,8008742584,327755900,127,0,0,2446176,26.7912,1106148,0.90,21892502,0.51,0.11,6867734859,247275,127,33,1702338,9941806,4268,0.99,1945949,0.66,0.15,222285659,287,16212,16,250631,44568,1112985,0.90,23859314,0.53,0.11,7093838975,248574,16339,97,1954460,9986874
2140,RHO,5,13107200,52428800,52428800,8014751462,337183246,127,0,0,2450705,26.7417,1093450,0.89,21076658,0.52,0.11,6837524676,247265,446,38,1807497,9849500,5519,0.99,1889919,0.66,0.16,222424562,249,16231,15,267944,26886,1101741,0.90,22988046,0.54,0.11,7063810609,248527,16677,101,2076951,9876906
2141,RHO,5,13107200,52428800,52428800,8018950640,320669370,127,0,0,2447090,26.7812,1121378,0.90,21341132,0.51,0.11,6841614422,247320,155,29,1745398,9898998,4039,0.99,1900397,0.66,0.15,222839053,305,16212,16,245000,48466,1128033,0.90,23261891,0.53,0.11,7068279876,248637,16367,93,1991768,9948318
2142,RHO,5,13107200,52428800,52428800,8028076180,306412028,127,0,0,2445584,26.7977,1152951,0.89,21844234,0.51,0.11,6852674153,247363,297,34,1748418,9924795,3911,0.99,1823184,0.65,0.15,206659871,278,14979,17,248401,32384,1159565,0.90,23688514,0.53,0.11,7063184870,248653,15276,99,1998266,9957762
2143,RHO,5,13107200,52428800,52428800,7988516000,288855202,126,0,0,2428825,26.9826,1031107,0.90,21629437,0.51,0.11,6816483838,247522,530,29,1661366,9899117,4043,0.99,1660933,0.64,0.14,184311587,304,13159,16,206686,59380,1047214,0.90,23324643,0.52,0.11,7006038376,248838,13689,93,1868936,9959709
2144,RHO,5,13107200,52428800,52428800,8039743718,289302458,127,0,0,2443988,26.8152,1086068,0.91,22616966,0.51,0.11,6835306692,248072,84,38,1638866,9955291,12273,0.98,1621221,0.64,0.14,179357437,325,12879,16,232057,28975,1100915,0.91,24262191,0.52,0.11,7018671946,249410,12963,102,1871910,9985260
2145,RHO,6,13107200,52428800,52428800,8137326664,326869916,129,0,0,2483645,26.3870,1165178,0.92,25640916,0.49,0.11,8059908761,247323,923,42,1820748,12359104,4273,0.99,2007335,0.66,0.15,225007518,326,16327,16,256305,53973,1171981,0.92,27668434,0.51,0.11,8288710651,248707,17250,106,2077498,12414631
2146,RHO,6,13107200,52428800,52428800,8102705138,316996200,128,0,0,2470589,26.5265,1184349,0.91,24073309,0.50,0.11,7988248416,247365,561,40,1665927,12456083,3389,1.00,2022797,0.65,0.16,223900468,274,16329,17,253597,41178,1190234,0.91,26116914,0.51,0.11,8215987637,248697,16890,105,1920755,12497969
2147,RHO,6,13107200,52428800,52428800,8129792832,345093890,129,0,0,2486782,26.3537,1183833,0.91,24221583,0.49,0.11,8016358942,247378,99,38,1613762,12570089,4554,0.99,1996773,0.65,0.15,222073652,260,16223,15,243565,61017,1190754,0.91,26238631,0.51,0.11,8242200230,248696,16322,101,1858563,12631814
2148,RHO,6,13107200,52428800,52428800,8088359306,327605922,128,0,0,2469516,26.5380,1178506,0.91,25096100,0.49,0.11,7977162577,247371,302,36,1704278,12393484,2638,1.00,2011649,0.65,0.16,223756010,300,16381,17,267749,32186,1183667,0.92,27127684,0.51,0.11,8204699876,248729,16683,101,1973262,12426376
2149,RHO,6,13107200,52428800,52428800,8100802330,333957774,128,0,0,2475008,26.4791,1155782,0.91,24487668,0.50,0.11,8012038731,247393,273,44,1599416,12530285,2963,1.00,1990749,0.65,0.16,224389018,284,16386,18,239637,62157,1161242,0.92,26498162,0.52,0.11,8240185000,248735,16659,110,1840422,12592949
2150,RHO,6,13107200,52428800,52428800,8096446098,319536738,128,0,0,2469521,26.5379,1149633,0.91,25258446,0.50,0.11,7998272794,247363,467,34,1697528,12410209,2763,1.00,2006328,0.66,0.16,224431519,307,16348,16,222733,75831,1155227,0.92,27285161,0.51,0.11,8226487257,248728,16815,98,1921477,12486751
2151,RHO,6,13107200,52428800,52428800,8129836854,344708060,129,0,0,2486681,26.3548,1193974,0.90,24218728,0.49,0.11,8019623118,247367,1210,36,1733979,12428743,2994,1.00,1944890,0.66,0.16,224546258,321,16296,17,261742,42085,1199654,0.91,26183291,0.51,0.11,8247941079,248748,17506,101,1996942,12471570
2152,RHO,6,13107200,52428800,52428800,8098643934,319811544,128,0,0,2470224,26.5304,1195631,0.91,23867793,0.50,0.11,7994626455,247411,840,37,1739098,12389992,4058,0.99,2046625,0.64,0.16,224121356,271,16355,16,249043,47602,1202090,0.91,25934044,0.51,0.11,8222522653,248774,17195,101,1988903,12438833
2153,RHO,6,13107200,52428800,52428800,8114067944,328850308,128,0,0,2477402,26.4535,1213007,0.90,24514545,0.50,0.11,8019013275,247472,682,36,1615193,12549148,3884,0.99,2030516,0.64,0.16,225483773,251,16391,17,242944,54705,1219444,0.91,26564870,0.51,0.11,8248375089,248819,17073,101,1859258,12604662
2154,RHO,6,13107200,52428800,52428800,8126666134,365687762,129,0,0,2491931,26.2993,1211350,0.90,23755147,0.50,0.11,8027456575,247754,674,39,1605418,12487918,3092,1.00,2035132,0.65,0.15,226550834,290,16393,16,263327,47288,1217162,0.91,25812547,0.52,0.11,8257964090,249104,17067,103,1870050,12535834
2155,RHO,6,13107200,52428800,52428800,8190444154,335559176,130,0,0,2501781,26.1957,1118096,0.90,23720326,0.50,0.11,8002877801,248251,858,39,1489117,12649421,5486,0.99,1946209,0.65,0.15,222896171,387,16013,16,275639,23497,1126174,0.91,25686208,0.51,0.11,8229567772,249696,16871,103,1765502,12674085
2156,RHO,7,13107200,52428800,52428800,8313076500,546738254,135,0,0,2599734,25.2087,1197034,0.91,26444990,0.48,0.11,9297214715,247692,2082,37,1821535,14913009,6503,0.99,2257419,0.62,0.15,230339505,317,16328,20,363980,60391,1206308,0.92,28725180,0.49,0.11,9531597083,249067,18410,105,2186532,14974501
2157,RHO,7,13107200,52428800,52428800,8219774724,347953048,130,0,0,2514024,26.0682,1198644,0.91,25656525,0.49,0.11,9314235271,247816,403,43,1664261,15065860,3014,1.00,2074784,0.66,0.14,225385051,292,16319,18,273756,55956,1204172,0.91,27751950,0.51,0.11,9543449868,249166,16722,109,1939243,15122574
2158,RHO,7,13107200,52428800,52428800,8209336858,2925360818,169,0,0,3266415,20.0636,1245516,0.91,25939426,0.49,0.11,9309817375,247750,667,32,1913132,14778525,17169,1.00,4153578,0.40,0.13,262945605,308,16350,17,1204202,411098,1265228,0.93,30115946,0.48,0.11,9576677199,249116,17017,97,3120305,15190224
2159,RHO,7,13107200,52428800,52428800,8229208194,3051060730,172,0,0,3309975,19.7995,1232231,0.90,25716905,0.49,0.11,9235171585,247679,2061,40,1748488,14820852,18966,0.99,4092056,0.40,0.13,262896114,256,16402,19,1211789,397218,1253551,0.92,29830330,0.48,0.11,9501891001,248993,18463,107,2962310,15219522
2160,RHO,7,13107200,52428800,52428800,8328126536,2941620046,171,0,0,3306887,19.8180,1235854,0.90,25615924,0.50,0.11,9430354939,247777,692,47,1690112,15253153,18171,0.99,4171870,0.40,0.13,264646134,294,16338,16,1212801,359430,1256406,0.92,29808860,0.49,0.11,9698789044,249129,17030,111,2904915,15614050
2161,RHO,7,13107200,52428800,52428800,8253101204,2924402546,170,0,0,3279828,19.9815,1271844,0.90,25647262,0.49,0.11,9349721214,247748,868,42,1733486,15063747,15394,1.00,4121296,0.40,0.13,263569107,313,16405,16,1186075,385822,1289591,0.92,29789932,0.48,0.11,9617148621,249119,17273,106,2921587,15451056
2162,RHO,7,13107200,52428800,52428800,8287115042,3145526636,174,0,0,3354685,19.5357,1558161,0.91,30060410,0.47,0.11,9699819793,247765,1047,40,1801023,14983235,17159,1.00,4196435,0.39,0.13,265582101,290,16374,16,1263420,375672,1577748,0.92,34278117,0.46,0.11,9969188823,249113,17421,104,3065472,15361404
2163,RHO,7,13107200,52428800,52428800,8230328552,396298252,131,0,0,2531308,25.8902,1239135,0.92,27217821,0.47,0.11,9329910083,247799,1150,42,1740104,14995638,3631,1.00,2179271,0.62,0.15,227620100,302,16340,16,301881,29900,1245435,0.92,29416967,0.48,0.11,9561304540,249160,17490,106,2042608,15026954
2164,RHO,7,13107200,52428800,52428800,8279096552,3225612322,175,0,0,3375832,19.4133,1220508,0.91,25790163,0.49,0.11,9354564336,247874,564,48,1719473,15113660,16716,1.00,4170141,0.39,0.13,266844471,319,16308,17,1298422,388860,1239664,0.93,29982206,0.48,0.11,9625319187,249251,16872,113,3019032,15504706
2165,RHO,7,13107200,52428800,52428800,8307564902,3309362450,177,0,0,3408761,19.2258,1237048,0.90,25486392,0.49,0.11,9327541025,248013,581,49,1607036,15177256,20862,0.99,4218094,0.39,0.13,267547607,302,16362,17,1198642,454719,1260314,0.92,29726858,0.48,0.11,9598961027,249374,16943,114,2807347,15633793
2166,RHO,7,13107200,52428800,52428800,8293957512,347626178,131,0,0,2535696,25.8454,1171875,0.91,25593965,0.50,0.11,9214418197,248432,585,45,1652860,14833732,10145,0.99,2049774,0.65,0.16,230142193,386,16339,16,219674,88204,1185290,0.91,27667223,0.52,0.11,9448797693,249876,16924,109,1873487,14922971
2167,RHO,8,13107200,52428800,52428800,8677588094,3183297018,180,0,0,3480348,18.8303,1177707,0.93,29344513,0.47,0.11,10863412857,248039,277,59,1709218,18476093,18196,1.00,4191155,0.39,0.13,266164709,298,16411,16,1215378,478185,1198460,0.94,33558071,0.46,0.11,11133504975,249395,16688,123,2925233,18957334
2168,RHO,8,13107200,52428800,52428800,8459241472,2757381118,171,0,0,3291304,19.9119,1208102,0.91,27075172,0.49,0.11,10589066668,247949,812,41,1881860,17744004,16737,1.00,4083368,0.41,0.13,263496228,316,16374,18,1280094,303268,1227590,0.93,31180683,0.48,0.11,10856431563,249323,17186,107,3164065,18048598
2169,RHO,8,13107200,52428800,52428800,8468051180,3040312902,175,0,0,3376910,19.4071,1261948,0.92,27486325,0.49,0.11,10638347104,247876,846,47,1857673,17758691,16850,1.00,4210868,0.38,0.13,267044973,289,16387,17,1138846,435447,1281133,0.93,31720598,0.48,0.11,10909316159,249223,17233,112,2998440,18195631
2170,RHO,8,13107200,52428800,52428800,8511480258,2898177478,174,0,0,3347945,19.5750,1747108,0.90,31804590,0.46,0.11,11061849427,247999,964,59,1867934,17863583,14622,1.00,4098752,0.40,0.13,265083230,320,16330,17,1204819,350648,1764072,0.92,35924023,0.46,0.11,11330690817,249378,17294,124,3074691,18215741
2171,RHO,8,13107200,52428800,52428800,8547598678,3053620608,177,0,0,3404154,19.2518,1285250,0.91,27552952,0.48,0.11,10762513795,248003,431,54,1834803,18025620,16815,1.00,4243524,0.39,0.13,269767199,351,16399,21,1232175,378676,1304400,0.93,31817198,0.47,0.11,11036043417,249412,16830,123,3068923,18405832
2172,RHO,8,13107200,52428800,52428800,8466388390,2933558022,173,0,0,3345095,19.5917,1221571,0.92,27164207,0.49,0.11,10645745381,248002,204,52,1698858,17937380,26236,0.99,4198956,0.39,0.13,268062149,348,16264,16,1151403,383364,1250255,0.93,31386253,0.48,0.11,10917720880,249409,16468,116,2852000,18322112
2173,RHO,8,13107200,52428800,52428800,8560930776,367740044,136,0,0,2619939,25.0143,1248137,0.93,28846257,0.47,0.11,10716586968,248014,692,55,1776011,18088275,5156,1.00,2363639,0.62,0.14,229822330,315,16365,17,306644,31183,1255704,0.93,31229419,0.48,0.11,10950160861,249387,17057,120,2084066,18120136
2174,RHO,8,13107200,52428800,52428800,8614922708,3202083214,180,0,0,3467472,18.9002,1188015,0.93,28635503,0.49,0.11,10784559174,248010,1002,48,1713772,18268944,17767,1.00,4251777,0.39,0.13,270167886,291,16380,17,1249519,415344,1208154,0.94,32909058,0.48,0.11,11058548563,249359,17382,113,2966121,18684965
2175,RHO,8,13107200,52428800,52428800,8693304396,1983954664,162,0,0,3133046,20.9177,1183768,0.93,29401104,0.48,0.11,10791185711,247985,1311,53,1748359,18327579,25453,0.99,3579986,0.47,0.14,271520930,327,16370,15,792610,268185,1211459,0.94,33000980,0.48,0.11,11066463939,249370,17681,116,2542009,18596632
2176,RHO,8,13107200,52428800,52428800,8712227118,3138496042,180,0,0,3477365,18.8465,1139110,0.93,28180693,0.48,0.11,10827125962,248362,518,50,1630284,18459168,23056,0.99,4188091,0.40,0.13,273816252,361,16375,17,1129048,457862,1165648,0.94,32393727,0.47,0.11,11105872535,249781,16893,115,2760543,18919074
2177,RHO,8,13107200,52428800,52428800,8518495614,528434034,138,0,0,2654638,24.6874,1269533,0.91,26935259,0.49,0.11,10472955709,248754,747,57,1729473,17523686,11079,0.99,2456134,0.60,0.15,231021751,366,16256,17,308001,75741,1282954,0.92,29412294,0.50,0.11,10707847111,250178,17003,122,2038353,17600456
2178,RHO,9,13107200,52428800,52428800,8889171046,3157879386,183,0,0,3534978,18.5393,1258123,0.93,31508921,0.47,0.11,12243179968,248152,919,46,1661752,21504129,18757,0.99,4225196,0.38,0.13,272246862,314,16398,18,1129433,494690,1279487,0.94,35758287,0.46,0.11,12519445904,249524,17317,112,2791532,22001986
2179,RHO,9,13107200,52428800,52428800,8736930578,2878857388,177,0,0,3408424,19.2277,1378022,0.92,29539229,0.47,0.11,11949797450,248074,1660,56,1887301,20679679,20662,0.99,4231205,0.39,0.13,270295165,289,16398,16,1066033,383852,1400825,0.93,33791677,0.46,0.11,12223875362,249421,18058,120,2955232,21064709
2180,RHO,9,13107200,52428800,52428800,8676147394,2923454876,176,0,0,3403678,19.2545,1422623,0.91,28988210,0.48,0.11,12007735075,248179,423,62,1805926,20790634,14116,1.00,4200925,0.39,0.13,270097837,309,16378,18,1183041,384979,1438992,0.93,33211006,0.47,0.11,12281683611,249546,16801,128,2989976,21178032
2181,RHO,9,13107200,52428800,52428800,8712442030,2991438368,178,0,0,3434275,19.0829,1403706,0.91,29452868,0.48,0.11,12035878376,248128,476,56,1956129,20753032,17201,1.00,4286316,0.38,0.12,274041605,341,16423,18,1191403,402488,1423212,0.93,33760634,0.47,0.11,12313729793,249530,16899,122,3149567,21156881
2182,RHO,9,13107200,52428800,52428800,8779000634,2991563978,179,0,0,3453843,18.9748,1245716,0.93,30256823,0.48,0.11,12077953572,248124,945,53,1853558,21001441,17771,1.00,4153225,0.39,0.13,270578708,312,16396,17,1150896,415660,1265807,0.94,34432059,0.47,0.11,12352370512,249494,17341,118,3006352,21418751
2183,RHO,9,13107200,52428800,52428800,8825775192,2986896118,180,0,0,3466203,18.9071,1261127,0.93,30494766,0.47,0.11,12163704170,248169,211,57,1912338,21082560,16715,1.00,4194575,0.40,0.12,272540917,293,16386,19,1264151,349015,1280116,0.94,34711904,0.46,0.11,12440158425,249520,16597,124,3178503,21433040
2184,RHO,9,13107200,52428800,52428800,8907884326,3174775066,184,0,0,3545420,18.4847,1233391,0.93,31328917,0.46,0.11,12282715220,248177,1224,43,1989676,21223748,26933,0.99,4235971,0.39,0.12,277738599,329,16327,16,1221466,512752,1262492,0.94,35587713,0.45,0.11,12564373806,249564,17551,107,3212869,21738101
2185,RHO,9,13107200,52428800,52428800,8939339562,3046550564,182,0,0,3517026,18.6339,1242096,0.93,31876641,0.46,0.10,12294382233,248211,867,58,1826905,21449830,16708,1.00,4255933,0.38,0.12,272832415,317,16408,16,1170177,450339,1261197,0.94,36154878,0.45,0.11,12571127383,249584,17275,122,2998011,21902774
2186,RHO,9,13107200,52428800,52428800,8880459928,3234127732,184,0,0,3554790,18.4360,1243289,0.93,31057119,0.46,0.11,12226609875,248293,1154,45,1830327,21309764,22123,0.99,4256067,0.39,0.13,275768587,322,16405,16,1207813,457132,1267475,0.94,35336122,0.45,0.11,12506253845,249674,17559,109,3039852,21768734
2187,RHO,9,13107200,52428800,52428800,8893772854,3279628264,185,0,0,3572071,18.3468,1258576,0.93,30655814,0.46,0.11,12086202125,248336,1753,62,1847831,21003541,23325,0.99,4306139,0.39,0.13,279171967,378,16397,19,1218411,433055,1284255,0.94,34983882,0.45,0.11,12369254701,249774,18150,129,3067954,21438128
